x coord, y coord, z coord, scalar 
1.09836, 2.30623, 0, 0
1.09836, 2.619, 0, 0
1.09836, 2.89564, 0, 0
1.09836, 3.07306, 0, 0
1.17974, 1.88514, 0, 0
1.17974, 2.06303, 0, 0
1.17974, 2.3399, 0, 0
1.17974, 2.65219, 0, 0
1.17974, 2.92838, 0, 0
1.17974, 3.1055, 0, 0
1.22026, 1.90221, 0, 0
1.22026, 2.07997, 0, 0
1.22026, 2.35663, 0, 0
1.22026, 2.66867, 0, 0
1.22026, 2.94464, 0, 0
1.22026, 3.12161, 0, 0
1.30164, 1.93644, 0, 0
1.30164, 2.11391, 0, 0
1.30164, 2.39013, 0, 0
1.30164, 2.70167, 0, 0
1.30164, 2.97719, 0, 0
1.30164, 3.15387, 0, 0
1.42841, 1.98961, 0, 0
1.42841, 2.16664, 0, 0
1.42841, 2.44216, 0, 0
1.42841, 2.7529, 0, 0
1.42841, 3.0277, 0, 0
1.42841, 3.20391, 0, 0
1.57159, 2.04945, 0, 0
1.57159, 2.22597, 0, 0
1.57159, 2.50067, 0, 0
1.57159, 2.81048, 0, 0
1.57159, 3.08444, 0, 0
1.57159, 3.26011, 0, 0
1.69836, 2.10225, 0, 0
1.69836, 2.2783, 0, 0
1.69836, 2.55226, 0, 0
1.69836, 2.86121, 0, 0
1.69836, 3.13441, 0, 0
1.69836, 3.30958, 0, 0
1.77974, 2.13606, 0, 0
1.77974, 2.31179, 0, 0
1.77974, 2.58526, 0, 0
1.77974, 2.89366, 0, 0
1.77974, 3.16635, 0, 0
1.77974, 3.3412, 0, 0
1.82026, 2.15286, 0, 0
1.82026, 2.32843, 0, 0
1.82026, 2.60165, 0, 0
1.82026, 2.90977, 0, 0
1.82026, 3.18221, 0, 0
1.82026, 3.3569, 0, 0
1.90164, 2.18656, 0, 0
1.90164, 2.36181, 0, 0
1.90164, 2.63452, 0, 0
1.90164, 2.94206, 0, 0
1.90164, 3.214, 0, 0
1.90164, 3.38837, 0, 0
2.02841, 2.23895, 0, 0
2.02841, 2.41368, 0, 0
2.02841, 2.68558, 0, 0
2.02841, 2.99222, 0, 0
2.02841, 3.26336, 0, 0
