x coord, y coord, z coord, scalar 
12.7159, 15.8743, 0, 0.000281179
11.2841, 16.6215, 0, 0.000632136
11.2841, 16.4705, 0, 0.000607126
11.2841, 16.2351, 0, 0.000568415
11.2841, 15.9694, 0, 0.000525085
11.2841, 15.7341, 0, 0.000487066
11.2841, 15.5831, 0, 0.00046284
10.0164, 16.4243, 0, 0.000883391
10.0164, 16.2644, 0, 0.000849386
10.0164, 16.0154, 0, 0.000796578
10.0164, 15.7341, 0, 0.000737218
10.0164, 15.4851, 0, 0.000684916
10.0164, 15.3252, 0, 0.000651476
9.20259, 16.2977, 0, 0.00105461
9.20259, 16.1321, 0, 0.00101512
9.20259, 15.8743, 0, 0.00095372
9.20259, 15.5831, 0, 0.00088457
9.20259, 15.3252, 0, 0.000823534
9.20259, 15.1597, 0, 0.000784459
14.7974, 16.2346, 0, 9.64594e-05
14.7974, 16.108, 0, 0.000103006
14.7974, 15.9108, 0, 0.000113182
14.7974, 15.688, 0, 0.000124649
14.7974, 15.4908, 0, 0.000134779
14.7974, 15.3642, 0, 0.00014127
13.9836, 16.0663, 0, 0.000151305
13.9836, 15.934, 0, 0.000150365
13.9836, 15.728, 0, 0.000148877
13.9836, 15.4953, 0, 0.000147168
13.9836, 15.2892, 0, 0.000145627
13.9836, 15.1569, 0, 0.000144628
12.7159, 15.804, 0, 0.000271965
12.7159, 15.6629, 0, 0.000260174
12.7159, 15.4432, 0, 0.000241765
12.7159, 15.1949, 0, 0.000220921
12.7159, 14.9751, 0, 0.00020242
12.7159, 14.8341, 0, 0.000190521
11.2841, 15.5079, 0, 0.000450299
11.2841, 15.3568, 0, 0.000427108
11.2841, 15.1215, 0, 0.000390929
11.2841, 14.8558, 0, 0.000349999
11.2841, 14.6205, 0, 0.000313695
11.2841, 14.4694, 0, 0.000290361
10.0164, 15.2456, 0, 0.000638301
10.0164, 15.0858, 0, 0.000605698
10.0164, 14.8367, 0, 0.000554835
10.0164, 14.5555, 0, 0.000497295
10.0164, 14.3064, 0, 0.000446261
10.0164, 14.1466, 0, 0.000413464
9.20259, 15.0773, 0, 0.000771873
9.20259, 14.9118, 0, 0.000733516
9.20259, 14.6539, 0, 0.000673668
9.20259, 14.3627, 0, 0.000605958
9.20259, 14.1048, 0, 0.000545898
9.20259, 13.9393, 0, 0.0005073
14.7974, 15.3012, 0, 0.000146274
14.7974, 15.1745, 0, 0.000151703
14.7974, 14.9773, 0, 0.000159793
14.7974, 14.7546, 0, 0.000168389
14.7974, 14.5573, 0, 0.000175528
14.7974, 14.4307, 0, 0.000179877
13.9836, 15.0911, 0, 0.000142012
13.9836, 14.9588, 0, 0.000140522
13.9836, 14.7528, 0, 0.000137863
13.9836, 14.5201, 0, 0.000134362
13.9836, 14.314, 0, 0.000130824
13.9836, 14.1817, 0, 0.000128335
12.7159, 14.7638, 0, 0.000180275
12.7159, 14.6227, 0, 0.000168708
12.7159, 14.4029, 0, 0.000150375
12.7159, 14.1547, 0, 0.000129212
12.7159, 13.9349, 0, 0.000110071
12.7159, 13.7938, 0, 9.7583e-05
11.2841, 14.3942, 0, 0.000276705
11.2841, 14.2432, 0, 0.000254573
11.2841, 14.0079, 0, 0.000219806
11.2841, 13.7421, 0, 0.000180128
11.2841, 13.5068, 0, 0.000144623
11.2841, 13.3558, 0, 0.000121651
10.0164, 14.067, 0, 0.000400653
10.0164, 13.9071, 0, 0.000369781
10.0164, 13.6581, 0, 0.000321419
10.0164, 13.3768, 0, 0.000266411
10.0164, 13.1278, 0, 0.00021736
10.0164, 12.9679, 0, 0.000185703
9.20259, 13.8569, 0, 0.000496645
9.20259, 13.6914, 0, 0.000460421
9.20259, 13.4335, 0, 0.000403726
9.20259, 13.1423, 0, 0.000339321
9.20259, 12.8844, 0, 0.000281955
9.20259, 12.7189, 0, 0.000244972
14.7974, 14.3677, 0, 0.00018404
14.7974, 14.2411, 0, 0.000185922
